FENCE_ID|FENCE_TYPE|BELONG_AREA
会展南五路_R_3|0|厦门
枋湖东路(金湖路至金山西路)_R_11|0|厦门
长河路_R_4|0|厦门
云顶北路_R_68|0|厦门
湖明西路_R_1|0|厦门
湖滨中路(湖滨北路至仙岳路段 )_L_1|0|厦门
美湖路_R_B28001|0|厦门
厦禾路(公园东路至文园路)_R_9|0|厦门
火炬路0_R_1|0|厦门
仙岳路辅路_L_B27043|0|厦门
园山南路_R_14|0|厦门
港中路_L_3_B|0|厦门
悦华路_R_1|0|厦门
云顶中路(吕岭路至莲前东路段)_R_2|0|厦门
仙岳路(金尚路至嘉禾路段)_L_27|0|厦门
后江埭路0_R_4|0|厦门
华昌路_R_1_A|0|厦门
美仁路0_R_4|0|厦门
和旭路0_L_3|0|厦门
长浩路0_L_A17012|0|厦门
湖光路0_L_4|0|厦门
鸿宾路0_L_1|0|厦门
嘉园路_L_1|0|厦门
厦禾路0_R_34|0|厦门
长浩路0_L_A17008|0|厦门
厦禾路(角滨路至湖滨西路) _L_7|0|厦门
天湖路_L_2_A|0|厦门
美仁路0_R_3|0|厦门
金钟路(金湫路至金山路段)_L_1|0|厦门
湖光路(湖滨中路至湖滨东路段)_R_13|0|厦门
乌石浦路0_L_A19010|0|厦门
龙山西路_R_A03002|0|厦门
前埔北路_R_4|0|厦门
莲岳路0_R_1|0|厦门
南山路0_R_86|0|厦门
云顶中路0_R_54|0|厦门
云顶中路0_R_53|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_7|0|厦门
鹭江道0_L_A10015|0|厦门
槟城道0_R_25|0|厦门
华光西路0_R_2|0|厦门
金榜路(禾祥东路与湖滨南路段)_L_1|0|厦门
后江埭路(湖滨南路至汇文西路段)_L_2|0|厦门
岐山北二路_L_1|0|厦门
五缘湾道0_R_5|0|厦门
湖光路(湖滨中路至湖滨东路段)_L_3|0|厦门
筼筜路_L_10|0|厦门
湖滨北路_L_7|0|厦门
兴隆路0_R_11|0|厦门
枋湖路_L_A18002|0|厦门
金湖路_L_1|0|厦门
金林路_L_6|0|厦门
建业路_L_1|0|厦门
莲花北_L_12|0|厦门
江头南路_L_A20003|0|厦门
环岛干道0_L_26|0|厦门
乌石浦南路_L_10|0|厦门
湖滨中路(湖滨南路至厦禾路段)_L_5|0|厦门
美仁路0_R_7|0|厦门
新丰三路_R_5|0|厦门
南山路(嘉禾路至华容路段)_R_24|0|厦门
嘉禾路(南山路至火炬园路)_R_2|0|厦门
江头西路_R_5|0|厦门
兴隆路0_R_25|0|厦门
吕岭路_R_B10023|0|厦门
侨岳东路0_R_3|0|厦门
乌石浦路0_R_1|0|厦门
禾祥西路0_R_11|0|厦门
乌石浦路0_R_2|0|厦门
领事馆路_L_B10002|0|厦门
枋湖路_R_A19013|0|厦门
江头西路_L_A20004|0|厦门
东浦路_R_11|0|厦门
和通路_L_7|0|厦门
谊爱路0_L_1|0|厦门
洪前路(洪莲路至云顶中路段 )_R_7|0|厦门
育秀中路0_L_1|0|厦门
长虹路_R_A17003|0|厦门
莲花北_L_20|0|厦门
江头西路_L_A20009|0|厦门
吕岭路(洪文路与前埔段) _R_3|0|厦门
湖滨北路0_R_36|0|厦门
宏泰路_R_1|0|厦门
湖滨西路0_R_14|0|厦门
金湖路_L_10|0|厦门
禾祥西路(白鹭洲路与豆仔尾路段)_R_8|0|厦门
和通路0_R_2|0|厦门
屿浦路0_L_4|0|厦门
后江埭路(湖滨南路至汇文西路段)_R_8|0|厦门
兴隆路(嘉禾路至小东山社)_L_4|0|厦门
金尚路(岐山北路至枋钟路)_R_9|0|厦门
云顶中路0_L_47|0|厦门
禾祥西路(白鹭洲路至湖滨中路)_R_3|0|厦门
湖滨北路(莲岳路至嘉禾路段 )_L_13|0|厦门
厦禾路(湖滨西路至鹭江道) _L_4|0|厦门
仙岳路0_R_75|0|厦门
祥岭路_L_4|0|厦门
江头西路_R_1|0|厦门
火炬东路_L_2|0|厦门
洪文三路_R_4|0|厦门
岭下北路_R_5|0|厦门
槟城道0_R_21|0|厦门
东渡路_R_18|0|厦门
龙山南路_L_12|0|厦门
湖里大道(华荣路至长安路段)_L_5|0|厦门
后滨路(厦禾路至湖滨南路段)_L_6|0|厦门
乌石浦五路_L_6|0|厦门
思明南路_R_2|0|厦门
莲前东路0_L_B30001|0|厦门
悦华路0_R_6|0|厦门
无名路(湖滨东路至金榜路段)_L_3|0|厦门
槟城道0_L_6|0|厦门
宜兰路0_R_20|0|厦门
枋湖北二路0_L_14|0|厦门
和光路_R_2|0|厦门
台东路0_L_A06001|0|厦门
海天路_R_18|0|厦门
金尚路(金山西路至仙岳路)_R_14|0|厦门
西堤路 _L_13|0|厦门
枋湖北二路0_R_12|0|厦门
南山路(嘉禾路至华容路段)_R_29|0|厦门
美仁路(豆仔尾路至美头山路) _L_4|0|厦门
后滨路(厦禾路至湖滨南路段)_R_17|0|厦门
筼筜路_L_18|0|厦门
后埔二路_R_3|0|厦门
园山南路_L_26|0|厦门
洪前路0_R_A30004|0|厦门
南山路0_R_102|0|厦门
仙岳路0_L_56|0|厦门
金泰路_L_A02001|0|厦门
前埔东路0_R_A02002|0|厦门
筼筜路0_L_5|0|厦门
洪文三路0_L_2|0|厦门
仙岳路_R_A09007|0|厦门
江顺路_R_A22004|0|厦门
江头西路_L_6|0|厦门
禾山二路_R_3|0|厦门
莲岳路_L_17|0|厦门
长虹路0_R_4|0|厦门
湖光路(湖滨中路至湖滨东路段)_R_7|0|厦门
金尚路0_R_16|0|厦门
文园路_L_3_B|0|厦门
环岛干道(钟宅路至五缘湾道)_L_14|0|厦门
湖光路0_L_6|0|厦门
湖滨北路0_R_62|0|厦门
湖滨北路(白鹭洲路至湖滨中路段)_R_1_B|0|厦门
溪岸路 _R_2|0|厦门
后埔二路_R_1|0|厦门
仙岳路0_R_73|0|厦门
厦禾路(湖滨西路至鹭江道) _L_13|0|厦门
莲花北路_R_12|0|厦门
厦禾路_L_A10003|0|厦门
洪文三路_R_1|0|厦门
湖滨南路(湖滨西路至斗西路) _R_4|0|厦门
大学路0_L_A13008|0|厦门
嘉禾路(中埔)_L_2|0|厦门
安平路_R_A08005|0|厦门
莲前东路_R_B29008|0|厦门
洪文三路0_L_3|0|厦门
角滨东路 _L_3|0|厦门
仙岳路0_L_5|0|厦门
文屏路_R_3_B|0|厦门
湖光路(湖明路与湖滨东路段)_R_15|0|厦门
佐世保路_R_4|0|厦门
厦禾路(白鹭洲路至湖滨中路段)_L_16|0|厦门
前埔中路_L_B29007|0|厦门
金盛路_L_B10004|0|厦门
金湫路_L_1|0|厦门
西堤路 _L_12|0|厦门
西提南路0_R_A08001|0|厦门
观日路0_L_A07001|0|厦门
厦禾路(湖滨东路至后埭溪路)_L_6|0|厦门
江头北路0_R_10|0|厦门
江头北路_L_A22009|0|厦门
湖光路(湖滨中路至湖滨东路段)_L_26|0|厦门
枋湖北二路0_R_14|0|厦门
常明路0_L_8|0|厦门
枋湖北二路0_R_18|0|厦门
禾祥西二路0_R_A11010|0|厦门
金山路_L_1_A|0|厦门
祥店路_L_B28002|0|厦门
金尚路0_R_20|0|厦门
悦华路0_L_17|0|厦门
莲前西路(金尚路至梧村隧道段)_L_11|0|厦门
湖滨东路(湖滨南路至槟榔路段)_R_2|0|厦门
仓里路_R_1|0|厦门
莲花北路33|0|厦门
环岛南路0_R_2|0|厦门
湖滨北路0_R_41|0|厦门
东明路_R_4|0|厦门
江头南路_L_1|0|厦门
厦禾路(厦门六中与公园东路段)_R_28|0|厦门
金林路_L_7|0|厦门
江宁路_R_7|0|厦门
佐世保路_L_14|0|厦门
华荣路(兴湖路至湖里大道段)_L_2|0|厦门
仙岳路0_R_5|0|厦门
湖光路0_L_10|0|厦门
华盛路_R_A17002|0|厦门
江头北路_L_A22005|0|厦门
华荣路(兴湖路至湖里大道段)_L_1|0|厦门
长乐路0_R_14|0|厦门
西堤路 _R_11|0|厦门
松柏路0_L_1|0|厦门
东浦路_L_10|0|厦门
枋湖北二路0_R_19|0|厦门
洪文三路_R_7|0|厦门
云顶中路0_L_38|0|厦门
龙山南路_R_9|0|厦门
东渡路_R_16|0|厦门
古兴路0_R_B29002|0|厦门
后浦二路0_L_A20008|0|厦门
后浦二路0_R_A20002|0|厦门
洪莲中路0_R_A03012|0|厦门
凤屿路0_R_2|0|厦门
湖光路(湖明路与湖滨东路段)_L_5|0|厦门
江宁路_R_8|0|厦门
嘉禾路(仙岳路至园山南路段)_R_3|0|厦门
长虹路_R_4|0|厦门
东港北路_L_A13008|0|厦门
枋湖路_R_A19005|0|厦门
金山西路0_R_7|0|厦门
屿后路0_L_1|0|厦门
鹭江道0_R_31|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_30|0|厦门
莲前西路(金尚路至梧村隧道段)_L_2|0|厦门
云顶北路_R_25|0|厦门
西堤路 _L_1|0|厦门
江头西路0_L_3|0|厦门
湖滨中路0_R_22|0|厦门
万寿路0_R_3|0|厦门
之一路_L_2|0|厦门
岭下路_L_13|0|厦门
枋湖北二路0_R_16|0|厦门
槟城道0_R_23|0|厦门
乌石浦南路0_R_A19001|0|厦门
安岭路_R_4|0|厦门
湖滨北路0_R_63|0|厦门
台东路0_L_A06002|0|厦门
谊爱路_L_A03001|0|厦门
南山路0_R_103|0|厦门
江头北路0_L_15|0|厦门
七星路_L_2_B|0|厦门
枋湖北二路0_R_15|0|厦门
金山西路_L_5|0|厦门
育秀中路(育秀东路至育秀路段)_L_6|0|厦门
育秀中路(育秀东路至育秀路段)_L_4|0|厦门
湖滨西路0_R_12|0|厦门
后江埭路(湖滨南路至汇文西路段)_L_6|0|厦门
江头北路_R_A22004|0|厦门
谊爱路0_L_3|0|厦门
江头西路_L_A22002|0|厦门
和通路_L_3|0|厦门
长青路_L_9_B|0|厦门
枋湖东路_R_A18008|0|厦门
长岸路0_R_17|0|厦门
梧桐西路_R_A19006|0|厦门
金林路_R_8|0|厦门
长岸路0_R_19|0|厦门
惠灵顿路0_R_11|0|厦门
湖光路0_L_3|0|厦门
钟宅路(环岛干道至环岛东路)_R_2|0|厦门
乌石浦路0_L_A19004|0|厦门
洪莲中路0_L_3|0|厦门
湖光路0_R_19|0|厦门
前埔北路 _L_2|0|厦门
厦禾路0_R_39|0|厦门
白鹭洲路0_R_4|0|厦门
安平路_R_A08001|0|厦门
创新二路_R_5|0|厦门
湖滨北路0_R_A09005|0|厦门
莲前东路_R_B29001|0|厦门
市政19|0|厦门
东渡路_L_A14005|0|厦门
长浩路0_R_A17002|0|厦门
枋湖东路_R_A18016|0|厦门
金湖路_R_5_B|0|厦门
七星路_R_4|0|厦门
金尚路_R_B28028|0|厦门
金山路0_L_16|0|厦门
枋湖北路_L_B27002|0|厦门
禾祥西路(白鹭洲路至湖滨中路)_R_11|0|厦门
厦禾路(厦门六中与公园东路段)_R_21|0|厦门
兴湖路0_R_1|0|厦门
江顺二路_R_3|0|厦门
金尚路0_L_21|0|厦门
华昌路0_L_29|0|厦门
吕岭路_L_B10013|0|厦门
嘉禾路_L_10|0|厦门
南山路0_R_2|0|厦门
华荣路(嘉园路至兴湖路段)_R_1|0|厦门
思明南路_R_3|0|厦门
长浩路0_R_A17005|0|厦门
文灶街_L_1|0|厦门
凤屿路(湖光路0_东明路)_R_5|0|厦门
体育路(湖滨中路至湖滨东路)_R_5|0|厦门
金尚路0_R_21|0|厦门
长乐路_L_1|0|厦门
墩岭路_R_16|0|厦门
泗水道0_R_11|0|厦门
仙岳路辅路_L_B27028|0|厦门
金尚路(金湖路至祥岭路)_L_28|0|厦门
江头北路_L_A22006|0|厦门
火炬北路_L_10|0|厦门
龙山南路_R_14|0|厦门
后浦二路0_L_A20007|0|厦门
华昌路0_L_31|0|厦门
湖滨南路(湖明路与胡明西路段)_R_2|0|厦门
长岸路_L_1|0|厦门
园山南路_R_5|0|厦门
高崎北路_R_3|0|厦门
岭下北路_R_2|0|厦门
湖滨北路(湖滨东路至莲岳路)_L_2|0|厦门
思明南路0_L_2|0|厦门
吕岭路_R_B10003|0|厦门
岭下路_R_17|0|厦门
七星路(体育路至湖滨北路)_R_2|0|厦门
公园东路0_R_8|0|厦门
长岸路0_R_9|0|厦门
枋湖东路(金湖路至枋湖路段)_L_3|0|厦门
故宫路(禾祥西路至厦禾路段) _R_4|0|厦门
市政1|0|厦门
湖光路0_R_4|0|厦门
长岸路_R_17|0|厦门
金尚路(金山西路至仙岳路)_R_1|0|厦门
龙山南路_L_A02002|0|厦门
筼筜路_L_4|0|厦门
金山路0_L_17|0|厦门
鹭江道0_L_25|0|厦门
万寿路0_L_1|0|厦门
金盛路_L_B30009|0|厦门
后浦二路0_R_A20004|0|厦门
金山西路_L_9|0|厦门
惠灵顿路0_R_29|0|厦门
体育路(湖滨中路至湖滨东路)_R_6|0|厦门
华昌路0_R_29|0|厦门
常明路0_L_6|0|厦门
厦禾路0_R_22|0|厦门
环岛干道0_R_A07004|0|厦门
嘉禾路0_L_33|0|厦门
市政20|0|厦门
吕岭路0_R_2|0|厦门
嘉莲路_L_1|0|厦门
吕厝路0_L_8|0|厦门
华昌路0_R_9|0|厦门
莲岳路_R_6|0|厦门
前埔中路_R_B29004|0|厦门
厦禾路0_L_60|0|厦门
厦禾路0_L_56|0|厦门
金安路_L_A02002|0|厦门
厦禾路(白鹭洲路至湖滨中路段)_L_23|0|厦门
江头西路_L_5|0|厦门
兴隆路0_L_18|0|厦门
金山西路0_L_12|0|厦门
卧龙西路_L_1|0|厦门
嘉禾路(吕岭路与仙岳路段 )_R_6|0|厦门
前埔东路(莲前东路至文兴东路)_R_4|0|厦门
西林东路0_R_5|0|厦门
龙山南路_L_6|0|厦门
体育路(湖滨东路至莲岳路)_R_17|0|厦门
七星路(体育路至湖滨北路)_L_5|0|厦门
金山西路0_R_19|0|厦门
虎园路_L_13|0|厦门
兴隆路(仙洞路至嘉禾路段)_R_10|0|厦门
乌石浦五路_L_8|0|厦门
长浩路_R_8_B|0|厦门
云顶北路_R_41|0|厦门
翔远二路_R_2|0|厦门
嘉禾路(嘉园路至南山路)_L_30|0|厦门
屿后路_R_1|0|厦门
会展南三路_R_5|0|厦门
安岭路_L_3_A|0|厦门
江宁路_L_5|0|厦门
莲花北路34|0|厦门
莲前西路0_L_11|0|厦门
禾祥东路(后埭溪路与湖滨东路段)_L_1|0|厦门
会展南三路0_R_3|0|厦门
火炬路0_R_5|0|厦门
兴隆路0_L_2|0|厦门
南山路0_L_3|0|厦门
南山路(嘉禾路至华容路段)_L_8|0|厦门
云顶北路0_R_2|0|厦门
枋湖路_L_3|0|厦门
云顶北路_R_55|0|厦门
鳌山路0_L_24|0|厦门
惠灵顿路0_R_A22008|0|厦门
惠灵顿路_L_4_B|0|厦门
金湖路_R_3_B|0|厦门
万寿路0_L_5|0|厦门
金盛路0_R_2|0|厦门
湖光路(湖滨中路至湖滨东路段)_L_14|0|厦门
龙山中路(谊爱路至龙山南路段 )_R_1_B|0|厦门
洪莲中路0_R_2|0|厦门
乌石浦五路0_L_A19003|0|厦门
尚忠东二路_R_B27001|0|厦门
湖光路(湖滨中路至湖滨东路段)_R_12|0|厦门
筼筜路0_R_2|0|厦门
翔远三路_R_9|0|厦门
岐山北二路_L_13|0|厦门
湖光路(湖滨中路至湖滨东路段)_R_21|0|厦门
五缘湾道0_L_47|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_16|0|厦门
无名路(后埭溪路至金榜路段)_L_6|0|厦门
金湖路0_R_2|0|厦门
仙岳路0_R_57|0|厦门
长虹路_L_1|0|厦门
龙山中路(谊爱路至龙山南路段 )_L_4_A|0|厦门
江头北路0_L_13|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_21|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_L_3|0|厦门
湖滨东路0_R_10|0|厦门
穆厝南路_R_2|0|厦门
华盛路(兴隆路至湖里大道)_L_2|0|厦门
华盛路_R_A17009|0|厦门
厦禾路0_L_18|0|厦门
深田路0_L_5|0|厦门
后埭溪路0_R_9|0|厦门
墩岭路_R_5|0|厦门
湖光路(湖滨中路至湖滨东路段)_R_6|0|厦门
莲景二路_R_2|0|厦门
云顶北路_R_14|0|厦门
和宁路_L_9|0|厦门
林后路0_R_17|0|厦门
园山南路0_R_8|0|厦门
五缘湾道(金山至环岛干道)_R_4|0|厦门
前埔路0_L_A02003|0|厦门
金榜西四路_L_1|0|厦门
长青路_R_12|0|厦门
湖滨南路0_L_27|0|厦门
龙山路_R_A03001|0|厦门
乌石浦二路_R_2|0|厦门
厦禾路0_R_11|0|厦门
湖滨北路(白鹭洲路至湖滨中路段)_L_1|0|厦门
湖光路(湖明路与湖滨东路段)_R_3|0|厦门
万寿路0_R_5|0|厦门
钟宅路_L_7|0|厦门
金尚路_L_B28005|0|厦门
佐世保路_L_8|0|厦门
筼筜路_L_24|0|厦门
无明道路(嘉禾路西侧)_R1|0|厦门
洪文路0_R_1|0|厦门
宜宾路(华荣路至兴隆路段)_R_2_B|0|厦门
穆厝南路_R_3|0|厦门
莲岳路_R_4|0|厦门
江头西路_R_A22001|0|厦门
仙岳路0_L_19|0|厦门
岐山路(安岭路至钟宅路)_L_8|0|厦门
海天路0_R_12|0|厦门
豆仔尾路(禾祥西路至厦禾路) _R_4|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_31|0|厦门
嘉禾路0_L_39|0|厦门
嘉园路0_R_2|0|厦门
金尚路_R_B28059|0|厦门
文园路0_R_7|0|厦门
厦禾路(湖滨西路至鹭江道) _L_5|0|厦门
嘉禾路0_L_32|0|厦门
西堤路 _R_3|0|厦门
云顶中路0_R_26|0|厦门
缘东路0_L_A18001|0|厦门
五缘湾道(环岛东路至环岛干道)_R_16|0|厦门
观日西二里0_R_A04001|0|厦门
枋湖南路0_L_6|0|厦门
金林路_R_10|0|厦门
湖滨北路0_L_A09004|0|厦门
厦禾路(白鹭洲路至湖滨中路段)_L_13|0|厦门
和宁路_L_10|0|厦门
后滨路(厦禾路至湖滨南路段)_L_4|0|厦门
龙山南路_L_5|0|厦门
金尚路(岐山北路至枋钟路)_R_5|0|厦门
湖滨三里_R_1|0|厦门
前埔中路0_R_4|0|厦门
后埔二路_R_5|0|厦门
高殿路0_R_13|0|厦门
洪莲中路0_R_6|0|厦门
花屿路0_L_A22008|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_2|0|厦门
湖滨北路(嘉禾路与莲岳路段)_R_4|0|厦门
筼筜路_L_14|0|厦门
吕厝路0_L_3|0|厦门
云顶中路_L_B29005|0|厦门
龙伏路0_L_3|0|厦门
兴隆路(仙洞路至嘉禾路段)_R_9|0|厦门
金尚路0_R_26|0|厦门
云顶中路0_R_56|0|厦门
公园东路0_R_3|0|厦门
文兴西路0_L_B29005|0|厦门
枋湖东路0_R_1|0|厦门
嘉禾路0_L_36|0|厦门
长岸路_L_16|0|厦门
枋湖路0_L_5|0|厦门
云顶中路_L_B29007|0|厦门
枋湖东四路0_R_4|0|厦门
西浦路0_L_4|0|厦门
云顶中路0_R_55|0|厦门
长乐路0_R_A17011|0|厦门
金尚路(枋湖路至枋湖北二路段)_R_5|0|厦门
东渡路_R_A13006|0|厦门
长浩路0_R_1|0|厦门
乌石浦路0_R_12|0|厦门
育秀中路(育秀东路至莲岳路)_L_3|0|厦门
南山路(嘉禾路至华容路段)_L_10|0|厦门
前埔中路0_R_7|0|厦门
云顶中路0_R_18|0|厦门
惠灵顿路0_L_A22003|0|厦门
仙岳路(莲岳路至嘉禾路段 )_R_3|0|厦门
环岛干道0_R_27|0|厦门
文兴东路_L_4|0|厦门
莲前西路(金尚路至东浦路)_R_11|0|厦门
龙山中路(谊爱路至龙山南路段 )_R_6|0|厦门
厦禾路(白鹭洲路与角滨路段)_L_18|0|厦门
仙岳路0_L_107|0|厦门
惠灵顿路_L_11|0|厦门
龙山中路(谊爱路至龙山南路段 )_L_5|0|厦门
金湖路0_R_1|0|厦门
龙山西路0_R_1|0|厦门
官任路0_L_3|0|厦门
长浩路_R_23|0|厦门
故宫路(禾祥西路至厦禾路段) _L_1|0|厦门
环岛干道(枋钟路至安岭路)14|0|厦门
东坪山路_L_2|0|厦门
环岛干道0_L_27|0|厦门
莲岳路_R_7|0|厦门
莲前东路0_R_8|0|厦门
厦禾路0_L_83|0|厦门
美仁路(斗西路至美头山路)_R_8|0|厦门
大学路0_L_A13019|0|厦门
海天路0_R_16|0|厦门
高林中路(高林路至环岛干道)_R_3|0|厦门
禾祥西路(白鹭洲路至湖滨中路)_R_25|0|厦门
金尚路_R_B28008|0|厦门
湖里大道0_R_28|0|厦门
仙岳路(金山路至环岛干道)_R_5|0|厦门
金榜路(禾祥东路至厦禾路段)_L_7|0|厦门
钟宅路_R_1|0|厦门
惠灵顿路_L_3_B|0|厦门
会展南六路0_R_3|0|厦门
会展南五路_L_2|0|厦门
南山路(嘉禾路至华容路段)_R_19|0|厦门
莲岳路_R_18|0|厦门
鳌山路0_R_1|0|厦门
华光路_R_6|0|厦门
后埭溪路(禾祥东路至湖滨南路段)_L_2|0|厦门
金泰路0_R_7|0|厦门
惠灵顿路0_R_A22007|0|厦门
湖滨北路(莲岳路至嘉禾路段 )_L_10|0|厦门
海天路0_R_28|0|厦门
西林西二路0_L_2|0|厦门
演武路0_L_A13001|0|厦门
湖滨北路(嘉禾路与莲岳路段)_R_11|0|厦门
金尚路0_R_6|0|厦门
东港一路_R_A13002|0|厦门
枋湖路_R_19|0|厦门
文兴西路_R_1|0|厦门
龙山路_R_8|0|厦门
仙岳路连接线0_R_A20007|0|厦门
梧桐西路_R_A19007|0|厦门
厦禾路(公园东路至文园路)_R_7|0|厦门
金山路0_L_8|0|厦门
云顶中路0_R_23|0|厦门
仙岳路辅路_L_B27025|0|厦门
枋湖南路0_R_8|0|厦门
东渡路0_R_3|0|厦门
东浦路_R_3_B|0|厦门
金湖路0_L_11|0|厦门
规划二路0_L_5|0|厦门
宜宾路0_R_3|0|厦门
火炬路0_L_1|0|厦门
洪莲北二路0_R_A03005|0|厦门
南山路(华荣路至长岸路段)_L_23|0|厦门
凤屿路(湖光路0_东明路)_L_7|0|厦门
厦禾路(公园东路至文园路)_R_16|0|厦门
黄厝路0_R_1|0|厦门
金民西路_L_A02005|0|厦门
展鸿南路_R_4|0|厦门
仙岳路0_L_38|0|厦门
南山路(嘉禾路至华容路段)_L_9|0|厦门
金湖路0_R_5|0|厦门
公园东路0_L_9|0|厦门
禾山一路_L_2|0|厦门
南山路(华荣路至长岸路段)_L_18|0|厦门
仙岳路_L_B27062|0|厦门
金山路_L_4|0|厦门
金山路0_R_6|0|厦门
吕岭路_R_B10027|0|厦门
金盛路_R_B30001|0|厦门
岭兜五路0_L_3|0|厦门
后浦二路0_L_A20003|0|厦门
高殿路_R_5|0|厦门
前埔中路0_L_A02003|0|厦门
港中路_L_1_A|0|厦门
莲花北路27|0|厦门
环岛干道0_L_52|0|厦门
湖滨南路0_L_33|0|厦门
惠灵顿路0_R_25|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_R_4|0|厦门
洪莲中路 _L_6|0|厦门
惠灵顿路0_R_A22011|0|厦门
洪莲中路0_R_B30001|0|厦门
南山路0_L_12|0|厦门
美仁路(斗西路至美头山路)_R_6|0|厦门
园山南路0_L_6|0|厦门
兴隆路0_R_28|0|厦门
嘉禾路(莲前西路至吕岭路段)_R_8|0|厦门
双浦路0_L_A20002|0|厦门
台东路0_L_A06005|0|厦门
双浦路_L_5|0|厦门
南山路0_L_42|0|厦门
莲岳路_L_34|0|厦门
惠灵顿路_L_9|0|厦门
金山路0_R_7|0|厦门
湖滨西路_R_A10001|0|厦门
市政7|0|厦门
云顶中路0_R_17|0|厦门
殿前一路0_L_A17003|0|厦门
文兴东路0_L_A08001|0|厦门
安平路(第十幼儿园至凤屿路)_L_4|0|厦门
金山中路_R_35|0|厦门
湖滨西路(厦禾路至湖滨南路) _R_5|0|厦门
高殿路0_R_2|0|厦门
湖滨南路0_R_2|0|厦门
文园路0_R_11|0|厦门
后滨路(厦禾路至湖滨南路段)_L_3|0|厦门
金湖路_R_A19004|0|厦门
仙岳路0_L_1|0|厦门
南山路0_R_57|0|厦门
南山路0_R_58|0|厦门
金湖路0_R_10|0|厦门
长乐路_L_9|0|厦门
长乐路0_L_A17017|0|厦门
金民西路_L_A02003|0|厦门
禾祥东路(后埭溪路与湖滨东路段)_L_4|0|厦门
仙岳路_R_B27006|0|厦门
石亭路(湖滨北路至湖滨中路段)_L_2|0|厦门
金尚路_L_A02003|0|厦门
厦禾路_L_A10025|0|厦门
东浦路_L_7_A|0|厦门
东浦路_L_14|0|厦门
枋湖北路0_R_22|0|厦门
华嘉路0_R_10|0|厦门
环岛干道(枋钟路至安岭路)_R_4|0|厦门
金尚路0_R_10|0|厦门
仙岳路辅路_L_B27035|0|厦门
七星西路_L_4_B|0|厦门
湖光路0_R_12|0|厦门
湖滨南路(厦禾路辅路至湖滨东路段)_R_19|0|厦门
金尚路_R_B28043|0|厦门
火炬二路0_L_14|0|厦门
长虹路0_L_10|0|厦门
体育路(东岳二路至湖滨东路段)_L_5|0|厦门
后浦二路0_L_A20001|0|厦门
仙岳路0_R_12|0|厦门
双浦路_L_4|0|厦门
枋湖东路0_L_11|0|厦门
湖滨六里_R_2|0|厦门
斗西路0_R_8|0|厦门
长虹路0_L_12|0|厦门
枋湖北路0_R_5|0|厦门
枋湖北路0_R_1|0|厦门
光电二路0_L_2|0|厦门
屿后路0_L_4|0|厦门
仙岳路0_L_37|0|厦门
禾祥西路(白鹭洲路与豆仔尾路段)_L_1|0|厦门
枋湖路0_R_13|0|厦门
莲前西路前(埔路至前埔西路)_R_4|0|厦门
东渡路0_R_5|0|厦门
龙山南路0_R_3|0|厦门
兴隆路0_L_9|0|厦门
前埔路0_L_2|0|厦门
长乐路0_R_A17009|0|厦门
枋湖东路0_L_16|0|厦门
枋湖东路0_L_17|0|厦门
桥头路_R_A22015|0|厦门
木浦路0_L_A22017|0|厦门
洪莲北二路0_R_A03002|0|厦门
莲景二路0_R_2|0|厦门
常明路_R_1|0|厦门
龙虎山路0_R_2|0|厦门
厦禾路0_L_20|0|厦门
枋湖路0_R_28|0|厦门
枋湖北路0_R_4|0|厦门
厦禾路(厦门六中与公园东路段)_R_15|0|厦门
花屿路0_L_A22003|0|厦门
湖滨中路(禾祥东路至湖滨南路)_R_4|0|厦门
湖光路(湖明路与湖滨东路段)_L_19|0|厦门
金泰路_L_A02004|0|厦门
体育路(湖滨中路至湖滨东路)_R_20|0|厦门
公园东路_R_4|0|厦门
长乐路_R_7|0|厦门
嘉禾路0_L_A19026|0|厦门
龙昌路(谊爱路至龙山南路段)_L_2|0|厦门
嘉禾路(仙岳路至园山南路段)_R_26|0|厦门
枋湖路0_R_39|0|厦门
佳世保路0_R_6|0|厦门
墩岭路0_L_4|0|厦门
光电二路0_L_A20001|0|厦门
云顶中路0_L_17|0|厦门
金山路0_L_A04002|0|厦门
火炬三路_R_5|0|厦门
钟宅路0_L_2|0|厦门
木浦路0_L_A22016|0|厦门
文兴东路0_L_4|0|厦门
南山路0_L_38|0|厦门
曾厝垵北路(龙虎山路至曾厝垵西路段)_L_1|0|厦门
金湖路_R_9|0|厦门
佐世保路0_L_A22002|0|厦门
槟城道0_R_A28030|0|厦门
金尚路(金湖路至祥岭路)_L_37|0|厦门
环岛干道_R_1|0|厦门
前埔路0_R_A02008003|0|厦门
湖滨中路_L_4|0|厦门
湖滨中路0_L_31|0|厦门
云顶中路0_R_12|0|厦门
莲前西路(厦禾路至东浦路段)_R_3|0|厦门
枋湖西路_R_A19004|0|厦门
文兴东路0_L_B29003|0|厦门
文兴东路_R_2|0|厦门
禾祥东路(后埭溪路与湖滨中路段)_L_3|0|厦门
